"Country","Percentile","Year","Value","Type"
"Argentina","p90p100",1990,NA,"Top 10% | share | adults | equal split"
"Singapore","p90p100",1995,0.301753014,"Top 10% | share | adults | individual"
"Singapore","p90p100",1996,0.309141934,"Top 10% | share | adults | individual"
"Singapore","p90p100",1997,0.307851881,"Top 10% | share | adults | individual"
"Singapore","p90p100",1998,0.326429486,"Top 10% | share | adults | individual"
"Singapore","p90p100",1999,0.36279726,"Top 10% | share | adults | individual"
"Singapore","p90p100",2000,0.380582959,"Top 10% | share | adults | individual"
"Singapore","p90p100",2001,0.438710362,"Top 10% | share | adults | individual"
"Singapore","p90p100",2002,0.435347498,"Top 10% | share | adults | individual"
"Singapore","p90p100",2003,0.413594723,"Top 10% | share | adults | individual"
"Singapore","p90p100",2004,0.389224082,"Top 10% | share | adults | individual"
"Singapore","p90p100",2005,0.382500798,"Top 10% | share | adults | individual"
"Singapore","p90p100",2006,0.392381966,"Top 10% | share | adults | individual"
"Singapore","p90p100",2007,0.378186107,"Top 10% | share | adults | individual"
"Singapore","p90p100",2008,0.435954034,"Top 10% | share | adults | individual"
"Singapore","p90p100",2009,0.4134534,"Top 10% | share | adults | individual"
"Singapore","p90p100",2010,0.396189183,"Top 10% | share | adults | individual"
"Singapore","p90p100",2011,0.418500006,"Top 10% | share | adults | individual"
"Singapore","p90p100",2012,0.418099999,"Top 10% | share | adults | individual"
"Singapore","p90p100",2013,0.424927235,"Top 10% | share | adults | individual"
"Singapore","p90p100",2014,0.43756035,"Top 10% | share | adults | individual"
"Singapore","p90p100",2015,NA,"Top 10% | share | adults | individual"
"Singapore","p90p100",2016,NA,"Top 10% | share | adults | individual"
"Singapore","p90p100",1990,NA,"Top 10% | share | adults | tax unit"
"Singapore","p90p100",1991,NA,"Top 10% | share | adults | tax unit"
"Singapore","p90p100",1992,NA,"Top 10% | share | adults | tax unit"
"Singapore","p90p100",1993,NA,"Top 10% | share | adults | tax unit"
"Singapore","p90p100",1994,NA,"Top 10% | share | adults | tax unit"
"Singapore","p90p100",1995,NA,"Top 10% | share | adults | tax unit"
"Singapore","p90p100",1996,NA,"Top 10% | share | adults | tax unit"
"Singapore","p90p100",1997,NA,"Top 10% | share | adults | tax unit"
"Singapore","p90p100",1998,NA,"Top 10% | share | adults | tax unit"
"Singapore","p90p100",1999,NA,"Top 10% | share | adults | tax unit"
"Singapore","p90p100",2000,NA,"Top 10% | share | adults | tax unit"
"Singapore","p90p100",2001,NA,"Top 10% | share | adults | tax unit"
"Singapore","p90p100",2002,NA,"Top 10% | share | adults | tax unit"
"Singapore","p90p100",2003,NA,"Top 10% | share | adults | tax unit"
"Singapore","p90p100",2004,NA,"Top 10% | share | adults | tax unit"
"Singapore","p90p100",2005,NA,"Top 10% | share | adults | tax unit"
"Singapore","p90p100",2006,NA,"Top 10% | share | adults | tax unit"
"Singapore","p90p100",2007,NA,"Top 10% | share | adults | tax unit"
"Singapore","p90p100",2008,NA,"Top 10% | share | adults | tax unit"
"Singapore","p90p100",2009,NA,"Top 10% | share | adults | tax unit"
"Singapore","p90p100",2010,NA,"Top 10% | share | adults | tax unit"
"Singapore","p90p100",2011,NA,"Top 10% | share | adults | tax unit"
"Singapore","p90p100",2012,NA,"Top 10% | share | adults | tax unit"
"Singapore","p90p100",2013,NA,"Top 10% | share | adults | tax unit"
"Singapore","p90p100",2014,NA,"Top 10% | share | adults | tax unit"
"Singapore","p90p100",2015,NA,"Top 10% | share | adults | tax unit"
"Singapore","p90p100",2016,NA,"Top 10% | share | adults | tax unit"
"Slovenia","p90p100",1990,NA,"Top 10% | share | adults | equal split"
"Slovenia","p90p100",1991,0.231730506,"Top 10% | share | adults | equal split"
"Slovenia","p90p100",1992,0.243343234,"Top 10% | share | adults | equal split"
"Slovenia","p90p100",1993,0.277157694,"Top 10% | share | adults | equal split"
"Slovenia","p90p100",1994,0.26893124,"Top 10% | share | adults | equal split"
"Slovenia","p90p100",1995,0.289747447,"Top 10% | share | adults | equal split"
"Slovenia","p90p100",1996,0.2988801,"Top 10% | share | adults | equal split"
"Slovenia","p90p100",1997,0.294502556,"Top 10% | share | adults | equal split"
"Slovenia","p90p100",1998,0.296745837,"Top 10% | share | adults | equal split"
"Slovenia","p90p100",1999,0.302657455,"Top 10% | share | adults | equal split"
"Slovenia","p90p100",2000,0.300215274,"Top 10% | share | adults | equal split"
"Slovenia","p90p100",2001,0.295077443,"Top 10% | share | adults | equal split"
"Slovenia","p90p100",2002,0.302645505,"Top 10% | share | adults | equal split"
"Slovenia","p90p100",2003,0.306032509,"Top 10% | share | adults | equal split"
"Slovenia","p90p100",2004,0.307368845,"Top 10% | share | adults | equal split"
"Slovenia","p90p100",2005,0.307570279,"Top 10% | share | adults | equal split"
"Slovenia","p90p100",2006,0.303316176,"Top 10% | share | adults | equal split"
"Slovenia","p90p100",2007,0.298656285,"Top 10% | share | adults | equal split"
"Slovenia","p90p100",2008,0.298507273,"Top 10% | share | adults | equal split"
"Slovenia","p90p100",2009,0.302082717,"Top 10% | share | adults | equal split"
"Slovenia","p90p100",2010,0.30399105,"Top 10% | share | adults | equal split"
"Slovenia","p90p100",2011,0.29649806,"Top 10% | share | adults | equal split"
"Slovenia","p90p100",2012,0.30548346,"Top 10% | share | adults | equal split"
"Slovenia","p90p100",2013,NA,"Top 10% | share | adults | equal split"
"Slovenia","p90p100",2014,NA,"Top 10% | share | adults | equal split"
"Slovenia","p90p100",2015,NA,"Top 10% | share | adults | equal split"
"Slovenia","p90p100",2016,NA,"Top 10% | share | adults | equal split"
"Slovenia","p90p100",1990,NA,"Top 10% | share | adults | individual"
"Slovenia","p90p100",1991,NA,"Top 10% | share | adults | individual"
"Slovenia","p90p100",1992,NA,"Top 10% | share | adults | individual"
"Slovenia","p90p100",1993,NA,"Top 10% | share | adults | individual"
"Slovenia","p90p100",1994,NA,"Top 10% | share | adults | individual"
"Slovenia","p90p100",1995,NA,"Top 10% | share | adults | individual"
"Slovenia","p90p100",1996,NA,"Top 10% | share | adults | individual"
"Slovenia","p90p100",1997,NA,"Top 10% | share | adults | individual"
"Slovenia","p90p100",1998,NA,"Top 10% | share | adults | individual"
"Slovenia","p90p100",1999,NA,"Top 10% | share | adults | individual"
"Slovenia","p90p100",2000,NA,"Top 10% | share | adults | individual"
"Slovenia","p90p100",2001,NA,"Top 10% | share | adults | individual"
"Slovenia","p90p100",2002,NA,"Top 10% | share | adults | individual"
"Slovenia","p90p100",2003,NA,"Top 10% | share | adults | individual"
"Slovenia","p90p100",2004,NA,"Top 10% | share | adults | individual"
"Slovenia","p90p100",2005,NA,"Top 10% | share | adults | individual"
"Slovenia","p90p100",2006,NA,"Top 10% | share | adults | individual"
"Slovenia","p90p100",2007,NA,"Top 10% | share | adults | individual"
"Slovenia","p90p100",2008,NA,"Top 10% | share | adults | individual"
"Slovenia","p90p100",2009,NA,"Top 10% | share | adults | individual"
"Slovenia","p90p100",2010,NA,"Top 10% | share | adults | individual"
"Slovenia","p90p100",2011,NA,"Top 10% | share | adults | individual"
"Slovenia","p90p100",2012,NA,"Top 10% | share | adults | individual"
"Slovenia","p90p100",2013,NA,"Top 10% | share | adults | individual"
"Slovenia","p90p100",2014,NA,"Top 10% | share | adults | individual"
"Slovenia","p90p100",2015,NA,"Top 10% | share | adults | individual"
"Slovenia","p90p100",2016,NA,"Top 10% | share | adults | individual"
"Slovenia","p90p100",1990,NA,"Top 10% | share | adults | tax unit"
"Slovenia","p90p100",1991,NA,"Top 10% | share | adults | tax unit"
"Slovenia","p90p100",1992,NA,"Top 10% | share | adults | tax unit"
"Slovenia","p90p100",1993,NA,"Top 10% | share | adults | tax unit"
"Slovenia","p90p100",1994,NA,"Top 10% | share | adults | tax unit"
"Slovenia","p90p100",1995,NA,"Top 10% | share | adults | tax unit"
"Slovenia","p90p100",1996,NA,"Top 10% | share | adults | tax unit"
"Slovenia","p90p100",1997,NA,"Top 10% | share | adults | tax unit"
"Slovenia","p90p100",1998,NA,"Top 10% | share | adults | tax unit"
"Slovenia","p90p100",1999,NA,"Top 10% | share | adults | tax unit"
"Slovenia","p90p100",2000,NA,"Top 10% | share | adults | tax unit"
"Slovenia","p90p100",2001,NA,"Top 10% | share | adults | tax unit"
"Slovenia","p90p100",2002,NA,"Top 10% | share | adults | tax unit"
"Slovenia","p90p100",2003,NA,"Top 10% | share | adults | tax unit"
"Slovenia","p90p100",2004,NA,"Top 10% | share | adults | tax unit"
"Slovenia","p90p100",2005,NA,"Top 10% | share | adults | tax unit"
"Slovenia","p90p100",2006,NA,"Top 10% | share | adults | tax unit"
"Slovenia","p90p100",2007,NA,"Top 10% | share | adults | tax unit"
"Slovenia","p90p100",2008,NA,"Top 10% | share | adults | tax unit"
"Slovenia","p90p100",2009,NA,"Top 10% | share | adults | tax unit"
"Slovenia","p90p100",2010,NA,"Top 10% | share | adults | tax unit"
"Slovenia","p90p100",2011,NA,"Top 10% | share | adults | tax unit"
"Slovenia","p90p100",2012,NA,"Top 10% | share | adults | tax unit"
"Slovenia","p90p100",2013,NA,"Top 10% | share | adults | tax unit"
"Slovenia","p90p100",2014,NA,"Top 10% | share | adults | tax unit"
"Slovenia","p90p100",2015,NA,"Top 10% | share | adults | tax unit"
"Slovenia","p90p100",2016,NA,"Top 10% | share | adults | tax unit"
"South Africa","p90p100",1990,NA,"Top 10% | share | adults | equal split"
"South Africa","p90p100",1991,NA,"Top 10% | share | adults | equal split"
"South Africa","p90p100",1992,NA,"Top 10% | share | adults | equal split"
"South Africa","p90p100",1993,NA,"Top 10% | share | adults | equal split"
"South Africa","p90p100",1994,NA,"Top 10% | share | adults | equal split"
"South Africa","p90p100",1995,NA,"Top 10% | share | adults | equal split"
"South Africa","p90p100",1996,NA,"Top 10% | share | adults | equal split"
"South Africa","p90p100",1997,NA,"Top 10% | share | adults | equal split"
"South Africa","p90p100",1998,NA,"Top 10% | share | adults | equal split"
"South Africa","p90p100",1999,NA,"Top 10% | share | adults | equal split"
"South Africa","p90p100",2000,NA,"Top 10% | share | adults | equal split"
"South Africa","p90p100",2001,NA,"Top 10% | share | adults | equal split"
"South Africa","p90p100",2002,NA,"Top 10% | share | adults | equal split"
"South Africa","p90p100",2003,NA,"Top 10% | share | adults | equal split"
"South Africa","p90p100",2004,NA,"Top 10% | share | adults | equal split"
"South Africa","p90p100",2005,NA,"Top 10% | share | adults | equal split"
"South Africa","p90p100",2006,NA,"Top 10% | share | adults | equal split"
"South Africa","p90p100",2007,NA,"Top 10% | share | adults | equal split"
"South Africa","p90p100",2008,NA,"Top 10% | share | adults | equal split"
"South Africa","p90p100",2009,NA,"Top 10% | share | adults | equal split"
"South Africa","p90p100",2010,NA,"Top 10% | share | adults | equal split"
"South Africa","p90p100",2011,NA,"Top 10% | share | adults | equal split"
"South Africa","p90p100",2012,NA,"Top 10% | share | adults | equal split"
"South Africa","p90p100",2013,NA,"Top 10% | share | adults | equal split"
"South Africa","p90p100",2014,NA,"Top 10% | share | adults | equal split"
"South Africa","p90p100",2015,NA,"Top 10% | share | adults | equal split"
"South Africa","p90p100",2016,NA,"Top 10% | share | adults | equal split"
"South Africa","p90p100",1990,NA,"Top 10% | share | adults | individual"
"South Africa","p90p100",1991,NA,"Top 10% | share | adults | individual"
"South Africa","p90p100",1992,NA,"Top 10% | share | adults | individual"
"South Africa","p90p100",1993,NA,"Top 10% | share | adults | individual"
"South Africa","p90p100",1994,NA,"Top 10% | share | adults | individual"
"South Africa","p90p100",1995,NA,"Top 10% | share | adults | individual"
"South Africa","p90p100",1996,NA,"Top 10% | share | adults | individual"
"South Africa","p90p100",1997,NA,"Top 10% | share | adults | individual"
"South Africa","p90p100",1998,NA,"Top 10% | share | adults | individual"
"South Africa","p90p100",1999,NA,"Top 10% | share | adults | individual"
"South Africa","p90p100",2000,NA,"Top 10% | share | adults | individual"
"South Africa","p90p100",2001,NA,"Top 10% | share | adults | individual"
"South Africa","p90p100",2002,NA,"Top 10% | share | adults | individual"
"South Africa","p90p100",2003,NA,"Top 10% | share | adults | individual"
"South Africa","p90p100",2004,NA,"Top 10% | share | adults | individual"
"South Africa","p90p100",2005,NA,"Top 10% | share | adults | individual"
"South Africa","p90p100",2006,NA,"Top 10% | share | adults | individual"
"South Africa","p90p100",2007,NA,"Top 10% | share | adults | individual"
"South Africa","p90p100",2008,0.591671825,"Top 10% | share | adults | individual"
"South Africa","p90p100",2009,0.583615661,"Top 10% | share | adults | individual"
"South Africa","p90p100",2010,0.606739998,"Top 10% | share | adults | individual"
"South Africa","p90p100",2011,0.61779815,"Top 10% | share | adults | individual"
"South Africa","p90p100",2012,0.650828898,"Top 10% | share | adults | individual"
"South Africa","p90p100",2013,NA,"Top 10% | share | adults | individual"
"South Africa","p90p100",2014,NA,"Top 10% | share | adults | individual"
"South Africa","p90p100",2015,NA,"Top 10% | share | adults | individual"
"South Africa","p90p100",2016,NA,"Top 10% | share | adults | individual"
"South Africa","p90p100",1990,NA,"Top 10% | share | adults | tax unit"
"South Africa","p90p100",1991,NA,"Top 10% | share | adults | tax unit"
"South Africa","p90p100",1992,NA,"Top 10% | share | adults | tax unit"
"South Africa","p90p100",1993,NA,"Top 10% | share | adults | tax unit"
"South Africa","p90p100",1994,NA,"Top 10% | share | adults | tax unit"
"South Africa","p90p100",1995,NA,"Top 10% | share | adults | tax unit"
"South Africa","p90p100",1996,NA,"Top 10% | share | adults | tax unit"
"South Africa","p90p100",1997,NA,"Top 10% | share | adults | tax unit"
"South Africa","p90p100",1998,NA,"Top 10% | share | adults | tax unit"
"South Africa","p90p100",1999,NA,"Top 10% | share | adults | tax unit"
"South Africa","p90p100",2000,NA,"Top 10% | share | adults | tax unit"
"South Africa","p90p100",2001,NA,"Top 10% | share | adults | tax unit"
"South Africa","p90p100",2002,NA,"Top 10% | share | adults | tax unit"
"South Africa","p90p100",2003,NA,"Top 10% | share | adults | tax unit"
"South Africa","p90p100",2004,NA,"Top 10% | share | adults | tax unit"
"South Africa","p90p100",2005,NA,"Top 10% | share | adults | tax unit"
"South Africa","p90p100",2006,NA,"Top 10% | share | adults | tax unit"
"South Africa","p90p100",2007,NA,"Top 10% | share | adults | tax unit"
"South Africa","p90p100",2008,NA,"Top 10% | share | adults | tax unit"
"South Africa","p90p100",2009,NA,"Top 10% | share | adults | tax unit"
"South Africa","p90p100",2010,NA,"Top 10% | share | adults | tax unit"
"South Africa","p90p100",2011,NA,"Top 10% | share | adults | tax unit"
"South Africa","p90p100",2012,NA,"Top 10% | share | adults | tax unit"
"South Africa","p90p100",2013,NA,"Top 10% | share | adults | tax unit"
"South Africa","p90p100",2014,NA,"Top 10% | share | adults | tax unit"
"South Africa","p90p100",2015,NA,"Top 10% | share | adults | tax unit"
"South Africa","p90p100",2016,NA,"Top 10% | share | adults | tax unit"
"Spain","p90p100",1990,NA,"Top 10% | share | adults | equal split"
"Spain","p90p100",1991,NA,"Top 10% | share | adults | equal split"
"Spain","p90p100",1992,NA,"Top 10% | share | adults | equal split"
"Spain","p90p100",1993,NA,"Top 10% | share | adults | equal split"
"Spain","p90p100",1994,NA,"Top 10% | share | adults | equal split"
"Spain","p90p100",1995,NA,"Top 10% | share | adults | equal split"
"Spain","p90p100",1996,NA,"Top 10% | share | adults | equal split"
"Spain","p90p100",1997,NA,"Top 10% | share | adults | equal split"
"Spain","p90p100",1998,NA,"Top 10% | share | adults | equal split"
"Spain","p90p100",1999,NA,"Top 10% | share | adults | equal split"
"Spain","p90p100",2000,NA,"Top 10% | share | adults | equal split"
"Spain","p90p100",2001,NA,"Top 10% | share | adults | equal split"
"Spain","p90p100",2002,NA,"Top 10% | share | adults | equal split"
"Spain","p90p100",2003,NA,"Top 10% | share | adults | equal split"
"Spain","p90p100",2004,NA,"Top 10% | share | adults | equal split"
"Spain","p90p100",2005,NA,"Top 10% | share | adults | equal split"
"Spain","p90p100",2006,NA,"Top 10% | share | adults | equal split"
"Spain","p90p100",2007,NA,"Top 10% | share | adults | equal split"
"Spain","p90p100",2008,NA,"Top 10% | share | adults | equal split"
"Spain","p90p100",2009,NA,"Top 10% | share | adults | equal split"
"Spain","p90p100",2010,NA,"Top 10% | share | adults | equal split"
"Spain","p90p100",2011,NA,"Top 10% | share | adults | equal split"
"Spain","p90p100",2012,NA,"Top 10% | share | adults | equal split"
"Spain","p90p100",2013,NA,"Top 10% | share | adults | equal split"
"Spain","p90p100",2014,NA,"Top 10% | share | adults | equal split"
"Spain","p90p100",2015,NA,"Top 10% | share | adults | equal split"
"Spain","p90p100",2016,NA,"Top 10% | share | adults | equal split"
"Spain","p90p100",1990,0.357109994,"Top 10% | share | adults | individual"
"Spain","p90p100",1991,0.34968999,"Top 10% | share | adults | individual"
"Spain","p90p100",1992,0.34145999,"Top 10% | share | adults | individual"
"Spain","p90p100",1993,0.336369991,"Top 10% | share | adults | individual"
"Spain","p90p100",1994,0.340000004,"Top 10% | share | adults | individual"
"Spain","p90p100",1995,0.338270009,"Top 10% | share | adults | individual"
"Spain","p90p100",1996,0.337179989,"Top 10% | share | adults | individual"
"Spain","p90p100",1997,0.333959997,"Top 10% | share | adults | individual"
"Spain","p90p100",1998,0.338719994,"Top 10% | share | adults | individual"
"Spain","p90p100",1999,0.343490005,"Top 10% | share | adults | individual"
"Spain","p90p100",2000,0.345149994,"Top 10% | share | adults | individual"
"Spain","p90p100",2001,0.342420012,"Top 10% | share | adults | individual"
"Spain","p90p100",2002,0.337520003,"Top 10% | share | adults | individual"
"Spain","p90p100",2003,0.343589991,"Top 10% | share | adults | individual"
"Spain","p90p100",2004,0.345730007,"Top 10% | share | adults | individual"
"Spain","p90p100",2005,0.351980001,"Top 10% | share | adults | individual"
"Spain","p90p100",2006,0.368209988,"Top 10% | share | adults | individual"
"Spain","p90p100",2007,0.352490008,"Top 10% | share | adults | individual"
"Spain","p90p100",2008,0.337550014,"Top 10% | share | adults | individual"
"Spain","p90p100",2009,0.33118999,"Top 10% | share | adults | individual"
"Spain","p90p100",2010,0.32585001,"Top 10% | share | adults | individual"
"Spain","p90p100",2011,0.328469992,"Top 10% | share | adults | individual"
"Spain","p90p100",2012,0.319779992,"Top 10% | share | adults | individual"
"Spain","p90p100",2013,NA,"Top 10% | share | adults | individual"
"Spain","p90p100",2014,NA,"Top 10% | share | adults | individual"
"Spain","p90p100",2015,NA,"Top 10% | share | adults | individual"
"Spain","p90p100",2016,NA,"Top 10% | share | adults | individual"
"Spain","p90p100",1990,NA,"Top 10% | share | adults | tax unit"
"Spain","p90p100",1991,NA,"Top 10% | share | adults | tax unit"
"Spain","p90p100",1992,NA,"Top 10% | share | adults | tax unit"
"Spain","p90p100",1993,NA,"Top 10% | share | adults | tax unit"
"Spain","p90p100",1994,NA,"Top 10% | share | adults | tax unit"
"Spain","p90p100",1995,NA,"Top 10% | share | adults | tax unit"
"Spain","p90p100",1996,NA,"Top 10% | share | adults | tax unit"
"Spain","p90p100",1997,NA,"Top 10% | share | adults | tax unit"
"Spain","p90p100",1998,NA,"Top 10% | share | adults | tax unit"
"Spain","p90p100",1999,NA,"Top 10% | share | adults | tax unit"
"Spain","p90p100",2000,NA,"Top 10% | share | adults | tax unit"
"Spain","p90p100",2001,NA,"Top 10% | share | adults | tax unit"
"Spain","p90p100",2002,NA,"Top 10% | share | adults | tax unit"
"Spain","p90p100",2003,NA,"Top 10% | share | adults | tax unit"
"Spain","p90p100",2004,NA,"Top 10% | share | adults | tax unit"
"Spain","p90p100",2005,NA,"Top 10% | share | adults | tax unit"
"Spain","p90p100",2006,NA,"Top 10% | share | adults | tax unit"
"Spain","p90p100",2007,NA,"Top 10% | share | adults | tax unit"
"Spain","p90p100",2008,NA,"Top 10% | share | adults | tax unit"
"Spain","p90p100",2009,NA,"Top 10% | share | adults | tax unit"
"Spain","p90p100",2010,NA,"Top 10% | share | adults | tax unit"
"Spain","p90p100",2011,NA,"Top 10% | share | adults | tax unit"
"Spain","p90p100",2012,NA,"Top 10% | share | adults | tax unit"
"Spain","p90p100",2013,NA,"Top 10% | share | adults | tax unit"
"Spain","p90p100",2014,NA,"Top 10% | share | adults | tax unit"
"Spain","p90p100",2015,NA,"Top 10% | share | adults | tax unit"
"Spain","p90p100",2016,NA,"Top 10% | share | adults | tax unit"
"Sweden","p90p100",1990,NA,"Top 10% | share | adults | equal split"
"Sweden","p90p100",1991,NA,"Top 10% | share | adults | equal split"
"Sweden","p90p100",1992,NA,"Top 10% | share | adults | equal split"
"Sweden","p90p100",1993,NA,"Top 10% | share | adults | equal split"
"Sweden","p90p100",1994,NA,"Top 10% | share | adults | equal split"
"Sweden","p90p100",1995,NA,"Top 10% | share | adults | equal split"
"Sweden","p90p100",1996,NA,"Top 10% | share | adults | equal split"
"Sweden","p90p100",1997,NA,"Top 10% | share | adults | equal split"
"Sweden","p90p100",1998,NA,"Top 10% | share | adults | equal split"
"Sweden","p90p100",1999,NA,"Top 10% | share | adults | equal split"
"Sweden","p90p100",2000,NA,"Top 10% | share | adults | equal split"
"Sweden","p90p100",2001,NA,"Top 10% | share | adults | equal split"
"Sweden","p90p100",2002,NA,"Top 10% | share | adults | equal split"
"Sweden","p90p100",2003,NA,"Top 10% | share | adults | equal split"
"Sweden","p90p100",2004,NA,"Top 10% | share | adults | equal split"
"Sweden","p90p100",2005,NA,"Top 10% | share | adults | equal split"
"Sweden","p90p100",2006,NA,"Top 10% | share | adults | equal split"
"Sweden","p90p100",2007,NA,"Top 10% | share | adults | equal split"
"Sweden","p90p100",2008,NA,"Top 10% | share | adults | equal split"
"Sweden","p90p100",2009,NA,"Top 10% | share | adults | equal split"
"Sweden","p90p100",2010,NA,"Top 10% | share | adults | equal split"
"Sweden","p90p100",2011,NA,"Top 10% | share | adults | equal split"
"Sweden","p90p100",2012,NA,"Top 10% | share | adults | equal split"
"Sweden","p90p100",2013,NA,"Top 10% | share | adults | equal split"
"Sweden","p90p100",2014,NA,"Top 10% | share | adults | equal split"
"Sweden","p90p100",2015,NA,"Top 10% | share | adults | equal split"
"Sweden","p90p100",2016,NA,"Top 10% | share | adults | equal split"
"Sweden","p90p100",1990,NA,"Top 10% | share | adults | individual"
"Sweden","p90p100",1991,NA,"Top 10% | share | adults | individual"
"Sweden","p90p100",1992,NA,"Top 10% | share | adults | individual"
"Sweden","p90p100",1993,NA,"Top 10% | share | adults | individual"
"Sweden","p90p100",1994,NA,"Top 10% | share | adults | individual"
"Sweden","p90p100",1995,NA,"Top 10% | share | adults | individual"
"Sweden","p90p100",1996,NA,"Top 10% | share | adults | individual"
"Sweden","p90p100",1997,NA,"Top 10% | share | adults | individual"
"Sweden","p90p100",1998,NA,"Top 10% | share | adults | individual"
"Sweden","p90p100",1999,NA,"Top 10% | share | adults | individual"
"Sweden","p90p100",2000,NA,"Top 10% | share | adults | individual"
"Sweden","p90p100",2001,NA,"Top 10% | share | adults | individual"
"Sweden","p90p100",2002,NA,"Top 10% | share | adults | individual"
"Sweden","p90p100",2003,NA,"Top 10% | share | adults | individual"
"Sweden","p90p100",2004,NA,"Top 10% | share | adults | individual"
"Sweden","p90p100",2005,NA,"Top 10% | share | adults | individual"
"Sweden","p90p100",2006,NA,"Top 10% | share | adults | individual"
"Sweden","p90p100",2007,NA,"Top 10% | share | adults | individual"
"Sweden","p90p100",2008,NA,"Top 10% | share | adults | individual"
"Sweden","p90p100",2009,NA,"Top 10% | share | adults | individual"
"Sweden","p90p100",2010,NA,"Top 10% | share | adults | individual"
"Sweden","p90p100",2011,NA,"Top 10% | share | adults | individual"
"Sweden","p90p100",2012,NA,"Top 10% | share | adults | individual"
"Sweden","p90p100",2013,NA,"Top 10% | share | adults | individual"
"Sweden","p90p100",2014,NA,"Top 10% | share | adults | individual"
"Sweden","p90p100",2015,NA,"Top 10% | share | adults | individual"
"Sweden","p90p100",2016,NA,"Top 10% | share | adults | individual"
"Sweden","p90p100",1990,0.2362,"Top 10% | share | adults | tax unit"
"Sweden","p90p100",1991,0.2651,"Top 10% | share | adults | tax unit"
"Sweden","p90p100",1992,0.253,"Top 10% | share | adults | tax unit"
"Sweden","p90p100",1993,0.2551,"Top 10% | share | adults | tax unit"
"Sweden","p90p100",1994,0.2714,"Top 10% | share | adults | tax unit"
"Sweden","p90p100",1995,0.2579,"Top 10% | share | adults | tax unit"
"Sweden","p90p100",1996,0.2726,"Top 10% | share | adults | tax unit"
"Sweden","p90p100",1997,0.2813,"Top 10% | share | adults | tax unit"
"Sweden","p90p100",1998,0.2827,"Top 10% | share | adults | tax unit"
"Sweden","p90p100",1999,0.2975,"Top 10% | share | adults | tax unit"
"Sweden","p90p100",2000,0.3131,"Top 10% | share | adults | tax unit"
"Sweden","p90p100",2001,0.2891,"Top 10% | share | adults | tax unit"
"Sweden","p90p100",2002,0.2794,"Top 10% | share | adults | tax unit"
"Sweden","p90p100",2003,0.2773,"Top 10% | share | adults | tax unit"
"Sweden","p90p100",2004,0.2821,"Top 10% | share | adults | tax unit"
"Sweden","p90p100",2005,0.2977,"Top 10% | share | adults | tax unit"
"Sweden","p90p100",2006,0.3072,"Top 10% | share | adults | tax unit"
"Sweden","p90p100",2007,0.3169884,"Top 10% | share | adults | tax unit"
"Sweden","p90p100",2008,0.3027562,"Top 10% | share | adults | tax unit"
"Sweden","p90p100",2009,0.3002736,"Top 10% | share | adults | tax unit"
"Sweden","p90p100",2010,0.3099346,"Top 10% | share | adults | tax unit"
"Sweden","p90p100",2011,0.3088504,"Top 10% | share | adults | tax unit"
"Sweden","p90p100",2012,0.3045397,"Top 10% | share | adults | tax unit"
"Sweden","p90p100",2013,0.3062485,"Top 10% | share | adults | tax unit"
"Sweden","p90p100",2014,NA,"Top 10% | share | adults | tax unit"
"Sweden","p90p100",2015,NA,"Top 10% | share | adults | tax unit"
"Sweden","p90p100",2016,NA,"Top 10% | share | adults | tax unit"
"Switzerland","p90p100",1990,NA,"Top 10% | share | adults | equal split"
"Switzerland","p90p100",1991,NA,"Top 10% | share | adults | equal split"
"Switzerland","p90p100",1992,NA,"Top 10% | share | adults | equal split"
"Switzerland","p90p100",1993,NA,"Top 10% | share | adults | equal split"
"Switzerland","p90p100",1994,NA,"Top 10% | share | adults | equal split"
"Switzerland","p90p100",1995,NA,"Top 10% | share | adults | equal split"
"Switzerland","p90p100",1996,NA,"Top 10% | share | adults | equal split"
"Switzerland","p90p100",1997,NA,"Top 10% | share | adults | equal split"
"Switzerland","p90p100",1998,NA,"Top 10% | share | adults | equal split"
"Switzerland","p90p100",1999,NA,"Top 10% | share | adults | equal split"
"Switzerland","p90p100",2000,NA,"Top 10% | share | adults | equal split"
"Switzerland","p90p100",2001,NA,"Top 10% | share | adults | equal split"
"Switzerland","p90p100",2002,NA,"Top 10% | share | adults | equal split"
"Switzerland","p90p100",2003,NA,"Top 10% | share | adults | equal split"
"Switzerland","p90p100",2004,NA,"Top 10% | share | adults | equal split"
"Switzerland","p90p100",2005,NA,"Top 10% | share | adults | equal split"
"Switzerland","p90p100",2006,NA,"Top 10% | share | adults | equal split"
"Switzerland","p90p100",2007,NA,"Top 10% | share | adults | equal split"
"Switzerland","p90p100",2008,NA,"Top 10% | share | adults | equal split"
"Switzerland","p90p100",2009,NA,"Top 10% | share | adults | equal split"
"Switzerland","p90p100",2010,NA,"Top 10% | share | adults | equal split"
"Switzerland","p90p100",2011,NA,"Top 10% | share | adults | equal split"
"Switzerland","p90p100",2012,NA,"Top 10% | share | adults | equal split"
"Switzerland","p90p100",2013,NA,"Top 10% | share | adults | equal split"
"Switzerland","p90p100",2014,NA,"Top 10% | share | adults | equal split"
"Switzerland","p90p100",2015,NA,"Top 10% | share | adults | equal split"
"Switzerland","p90p100",2016,NA,"Top 10% | share | adults | equal split"
"Switzerland","p90p100",1990,NA,"Top 10% | share | adults | individual"
